,title,title_lower,review,sentiment
2177,All of Us Are Dead,all of us are dead,"Coupled with strong performances and talent behind the camera, All of Us Are Dead is a binge-worthy venture sure to entertain horror and zombie enthusiasts alike - and even leave you wanting more.",1
2178,All of Us Are Dead,all of us are dead,"All of Us Are Dead may not offer up anything exactly new in the realm of zombie carnage other than its somewhat cruel and unrelenting nature, but sometimes that's enough to pull off some damn effective survival horror.",1
2179,All of Us Are Dead,all of us are dead,"Like Squid Game before it, All of Us Are Dead makes the most out of its nightmarish central location to otherworldly, dizzying effect.",1
2180,All of Us Are Dead,all of us are dead,Emotional resonance is what ultimately sets All of Us Are Dead apart from other zombie shows of its ilk.,1
2181,All of Us Are Dead,all of us are dead,"The implication is clear - that even as the virus spreads beyond the boundaries of the school and into the wider world, it's the result of festering ills and systemic injustices that have seeped from the top down. The rot is everywhere.",1
2182,All of Us Are Dead,all of us are dead,"Paced like a bullet and emotionally resonant when it needs to be, Netflix's new Korean zombie show makes for an immensely bingeable 12 hours of TV.",1
2183,All of Us Are Dead,all of us are dead,"All of Us Are Dead distinguishes its focus. This, combined with the drama-filled high school setting, helps the show carve out its own space in the crowded zombie pantheon.",1
2184,All of Us Are Dead,all of us are dead,"""All of Us Are Dead"" is nothing if not self-aware. It's also quite well executed, even when it feels more like an exercise than an organic creation.",1
2185,Vikings: Valhalla,vikings: valhalla,"Unlike the original Vikings, there is more action and battle here than intimacy and mysticism. [Full review in Spanish]",1
2186,Vikings: Valhalla,vikings: valhalla,"Valhalla is a blood-soaked bunch of silly fun, chock-full of risible dialogue, all of the daftest tropes of historical adventures...",1
2187,Vikings: Valhalla,vikings: valhalla,"With Vikings: Valhalla having already completed production on season two, you can rest assured you will at least get to find out what happens to these characters for one more season.",1
2188,Vikings: Valhalla,vikings: valhalla,"Valhallas biography and butchery is good enough to hold the interest of folks who dont mind more fiction than facts in their historical dramas, and prefer bloody beatdowns, bodice rippings and unwashed romps to accuracy or reality.",1
2189,Vikings: Valhalla,vikings: valhalla,"If youre just here to up the historical combat quotient in your screen diet, have at it. But dont expect much else.",0
2190,Vikings: Valhalla,vikings: valhalla,"Valhalla might not grab you right out of the gate, but weather its growing pains and the gods just might reward you with a worthy successor to its popular predecessor.",1
2191,Vikings: Valhalla,vikings: valhalla,"Valhalla is promising, offering an exciting new batch of characters, but it needs to fix its pacing issue and lean into more of its strengths rather than trying to retread the path of history.",1
2192,Vikings: Valhalla,vikings: valhalla,It’s not the type of drama that you can have on in the background or while scrolling on your phone: it is complex as TV can be.,1
2193,Vikings: Valhalla,vikings: valhalla,"One beard only has to look at another beard and that’s it, throat slit. This has, in short, not been approached with any wit or humour or cleverness.",0
2194,Vikings: Valhalla,vikings: valhalla,"Valhalla isn’t terrible. But it feels mostly like more of the same, without having much of an identity to itself. In a crowded landscape, that doesn’t give it a lot to fight for.",0
2195,Vikings: Valhalla,vikings: valhalla,"For a bit of good, honest, dumb-as-hell, hairy-bros-with-axes action, I can wholeheartedly recommend Vikings: Valhalla.",1
2196,Vikings: Valhalla,vikings: valhalla,“Valhalla” hits the spot for a testosterone-pumped warlord adventure.,1
2197,Vikings: Valhalla,vikings: valhalla,"Just like its parent show, Vikings: Valhalla is not going to be everyone’s cup of tea. But for fans of the genre, Valhalla does a good job of continuing the story established in Vikings.",1
2198,Vikings: Valhalla,vikings: valhalla,"Sailing from History channel to Netflix, Vikings: Valhalla should be an even bigger attraction, charting a new chapter set more than a century after the original, while offering most of the same lusty charms.",1
2199,Vikings: Valhalla,vikings: valhalla,"Vikings: Valhalla brings more story to the table than its predecessor, and while it may often feel like too much, the action-filled moments are excellent and handled with ease.",1
2200,Vikings: Valhalla,vikings: valhalla,"The show can sometimes feel like a montage of strapping, bearded men introducing themselves to each other... But “Valhalla” also demonstrates enough ambition and handle on its characters and pivotal time period to justify diving into its world.",1
2201,Vikings: Valhalla,vikings: valhalla,Netflix has such confidence in Jeb Stuart’s reboot that they’ve ordered three seasons already. Easy to understand why after watching these eight bingeable episodes.,1
2202,Vikings: Valhalla,vikings: valhalla,"It’s fun, no more, no less. Bit of history, bit of gore, bit of sex, bit of plot, lots of hair.",1
2203,Vikings: Valhalla,vikings: valhalla,"Even if Valhalla never quite reaches the heights of the Vikings mothership, the show it settles into becoming is pretty strong and satisfying on its own.",1
2204,Vikings: Valhalla,vikings: valhalla,Vikings: Valhalla is a crisp and often very entertaining re-skinning of the Vikings franchise that could use a little more of Vikings’ often messy ambition.,1
2205,Vikings: Valhalla,vikings: valhalla,"Like its predecessor, Valhalla is a beautiful show, dark and gloomy and vicious, with all the adornments of warfare that make the Vikings so fascinating in the first place.",1
2206,Vikings: Valhalla,vikings: valhalla,Vikings stays consistently entertaining even as it fails some of its best ideas.,1
2207,Vikings: Valhalla,vikings: valhalla,"The saga’s connections to epochal events and people are so fascinating and cleverly worked, it’ll be extra rewarding to watch it with your Wikipedia open.",1
2208,Vikings: Valhalla,vikings: valhalla,"Vikings: Valhalla lacks the nuance required to be a truly great series, but its strong battle sequences, world-building, and magnetic characters make for a fun, if top-heavy, historical drama.",1
2209,Vikings: Valhalla,vikings: valhalla,"Vikings: Valhalla is a crafty continuation of Vikings, though lacking in the original series' spiritual (and structural) opaqueness, which was an element that made the old show stand apart from other historical dramas.",1
2210,Vikings: Valhalla,vikings: valhalla,"If valiant death in battle is a straight shot to Valhalla, the road to an epic escape from modern confusion and catastrophe leads straight through the mayhem of “Vikings: Valhalla.”",1
2211,Vikings: Valhalla,vikings: valhalla,Vikings: Valhalla is a worthy sequel that accomplishes in building a larger world.,1
2212,Vikings: Valhalla,vikings: valhalla,"Sky-high production value and an A+ ensemble. Vikings: Valhalla is juggling quite a bit in Season 1, but manages to support it all with a well-structured narrative and a slew of stellar performances oozing with ferocity and conviction.",1
2213,The Stranger,the stranger,"With revelations dealt out like treats, actors of the quality of Stephen Rea and Jennifer Saunders in the cast, and pacing that is guaranteed to elevate your pulse rate, just try to watch one episode without being sucked in.",1
2214,The Stranger,the stranger,Starts great but it ultimately falls under the spell of character redention when it's not necessary. [Full review in Spanish].,0
2215,The Stranger,the stranger,Mediocre TV + Weird Mysteries - Restaurants x Extra Hours = Addiction.,1
2216,The Stranger,the stranger,"Each new discovery leads to more danger and often life-threatening results. Eight episodes, a binge-worthy weekend. Go for it.",1
2217,The Stranger,the stranger,"'The Stranger' is an effective and addictive thriller, but despite its overabundance of elements, it is incredibly meaningless. [Full Review in Spanish]",0
2218,The Stranger,the stranger,"It's the kind of show where you keep saying ""this is ridiculous!"", but end up watching it all anyway.",1
2219,The Stranger,the stranger,Good fun.,1
2220,The Stranger,the stranger,"A clever, mystery thriller, that doesn't reveal its secrets until it absolutely has to.",1
2221,The Stranger,the stranger,"If you're a fan of British mysteries and strong women, I can't recommend it highly enough.",1
2222,The Stranger,the stranger,The skillfull tying together of all the twisty knots is an all-enveloping and charged experience.,1
2223,The Stranger,the stranger,"In lieu of a single, compelling premise, its mystery is a web of disparate threads, which not only makes it plot-heavy but prevents any real character development.",0
2224,The Stranger,the stranger,"In elevating the emotional stakes to the same level as the conspiracy, Brocklehurst imbues ""The Stranger"" with a weight that stays with the viewer more effectively than all the other weekend crimetime options parading across TV schedules.",1
2225,The Stranger,the stranger,"The notable performances by Siobhan Finneran and Richard Armitage... are the strongest pillar that make the series work, even though it doesn't fulfill all its expectations. [Full Review in Spanish]",1
2226,The Stranger,the stranger,"The Stranger is a lot like most decent mystery novels: Entertaining, but meant to be consumed not remembered.",1
2227,The Stranger,the stranger,"[Harlan] Coben is nobody's idea of a literary crime writer, but this briskly recounted, plot-driven saga about skeletons in suburban closets is not entirely lacking in psychological insight.",1
2228,The Stranger,the stranger,"It's an enjoyable and entertaining series that, while it doesn't leave a lasting impression, also doesn't allow any time for boredom.",1
2229,The Stranger,the stranger,"Not dark enough to be great, but highly bingeable.",1
2230,The Stranger,the stranger,"A strong and sprawling cast (Stephen Rea is also in it, as is Jennifer Saunders) work hard to keep all the balls in the air, and you will feel a strong urge to watch the second episode immediately, if only to clear up a few things.",1
2231,The Stranger,the stranger,"The Stranger is a curious beast, an almost-pure mystery, which shows its machinery so nakedly that it almost defies you to switch off.",1
2232,The Stranger,the stranger,"It's your typical Coben yarn, with multiple and seemingly unrelated threads going on at once, characters who have dark secrets that are alluded to but not mentioned outright until enough tension is drawn out, and mysteries upon mysteries.",1
2233,The Stranger,the stranger,"It's mostly successful with some caveats, but does well with its performers and main narrative to unearth the truth and to become a reliable British mystery drama.",1
2234,The Stranger,the stranger,Yet the original hook remains.,1
2235,The Stranger,the stranger,"Anyone who binged The Five or Safe is likely to do the same with The Stranger, which delivers the same sort of empty-calorie thrills.",1
2236,The Stranger,the stranger,"'The Stranger' might hold some kind of interest to fans of Harlan Coben's work and are desperate to see it adapted to screen, but really, there's far better on offer than just this.",0
2237,Shadow and Bone,shadow and bone,"While its central narrative is as generic as they come in the fantasy genre, the world around it, as well as wonderful eclectic group of thieves The Crows, allow this series to transcend its tropes.",1
2238,Shadow and Bone,shadow and bone,"God, it feels great to watch a solid, interesting fantasy series with all the makings of an epic hit again.",1
2239,Shadow and Bone,shadow and bone,Book readers and new arrivals alike will be pleased: Shadow and Bone is an eight-episode addiction that will give you exactly what you didn't know you needed and leave you wanting more.,1
2240,Shadow and Bone,shadow and bone,"A sprawling adaptation of Leigh Bardugo's first Grishaverse novel, Shadow and Bone needlessly complicates matters by including fan favourite characters from Six of Crows. Takes a while to settle in, but overall this is compelling stuff",1
2241,Shadow and Bone,shadow and bone,"It doesn't feel like it's dumbed down for television audience which is nice BUT it is a bit difficult to keep up with if you have never before heard of the ""Grishaverse"" (raises hand) because you practically need a glossary of characters.",1
2242,Shadow and Bone,shadow and bone,Shadow and Bone succeeds where so many fantasy adaptations fail if you stay with it and understand that it requires a bit of patience. It takes inventive writing and great acting to really bring a world to life like this.,1
2243,Shadow and Bone,shadow and bone,Fans of the books should be pleased with this universe brought to life and those that prefer the Crows should enjoy the way they're weaved into Alina's story.,1
2244,Shadow and Bone,shadow and bone,"There's plenty to like about Shadow and Bone, not least its 19th century Russia-inspired aesthetic, and at eight episodes, it doesn't overstay its welcome.",1
2245,Shadow and Bone,shadow and bone,"Shadow and Bone has managed to balance being faithful enough to the books that fans will be happy, with slight deviations to become its own being.",1
2246,Shadow and Bone,shadow and bone,"Vitally for a genre series in a time when we're all pretty much over grim dystopias, the show has a human heart, a rollicking pace, and an honest-to-god sense of humor.",1
2247,Shadow and Bone,shadow and bone,"The mold is not broken with Shadow and Bone, but there is a lot of refinement... All in all, the characters hold up, are nuanced, and have decent arcs that dip in and out of the heroes' journey.",1
2248,Shadow and Bone,shadow and bone,It was absolutely incredible to see these unforgettable characters come to life.,1
2249,Shadow and Bone,shadow and bone,"The fantastic elements of the series are quite imaginative and ingenious, and the construction of the universe is very detailed. [Full review in Spanish]",1
2250,Shadow and Bone,shadow and bone,"The various details and peculiarities we find in the story make this series something exceptional, at least in its first season. [Full review in Spanish]",1
2251,Shadow and Bone,shadow and bone,The storytelling in this adaptation from showrunner Eric Heisserer (Bird Box. Arrival) fails to establish and maintain a momentum nearly as powerful as some of the show's magic.,0
2252,Shadow and Bone,shadow and bone,"But while the attractions are clear, there is still the sense that this adaptation of the Grisha novel trilogy could have been so much more.",1
2253,Shadow and Bone,shadow and bone,"Despite several subplots, the show never feels overstuffed or long drawn out, and anchors its stories in moving human relationships.",1
2254,Shadow and Bone,shadow and bone,"Starring newcomers Jessie Mei Li, Archie Renaux and Freddy Carter, it flies by over the course of eight episodes of magic, espionage, violence and romance-in other words, all of the necessary ingredients to satisfy a fantasy fan.",1
2255,Shadow and Bone,shadow and bone,"...there are great characters, insurmountable odds, and a winning sense of humor. The writing, as Eric Heisserer is known for, is well composed, taut, and exciting--all fueled by relatable emotion. My anticipation for season 2 is real.",1
2256,Shadow and Bone,shadow and bone,"Perfectly competent, enjoyable stuff. But, like The Witcher and the other contenders for the Thrones' crown that there have been since, it doesn't - or can't, whether for merely budgetary or more creative constraints - build on what has gone before.",1
2257,Shadow and Bone,shadow and bone,It's strange: You almost want Alina to take a back step and let the darker side characters shine. Yet it's thanks to their wild card additions that Shadow and Bone stands apart from the packed ranks of young adult viewing.,1
2258,Shadow and Bone,shadow and bone,Loved getting swept into the world of Shadow and Bone for 8 hours and I would watch it again in a heartbeat!,1
2259,Shadow and Bone,shadow and bone,"While it takes the series a few episodes to find its footing, Shadow and Bone eventually settles into an even pace, balancing the story that has drawn its central viewership with the addition of characters for further world-building.",1
2260,Shadow and Bone,shadow and bone,"Stunningly gorgeous and mesmerizing, this enchanting series is the rightful heir to the Game of Thrones throne, and solid proof that TV adaptations can improve on their source material.",1
2261,Shadow and Bone,shadow and bone,"""Shadow and Bone"" is engaging as a story, but it's a fantastic experience in terms of its texture. You do not simply watch this series, you enter it.",1
2262,Shadow and Bone,shadow and bone,"If Shadow and Bone doesn't provide quite the level of characterizing nuance and challenging chronological complexity of The Witcher - and it does not - it does go down easier, and seems expressly intended to make long weekend afternoons pass more quickly.",1
2263,Shadow and Bone,shadow and bone,"Again and again, Shadow and Bone forces unearned story beats and melodrama. Its character-building is lackluster; its worldbuilding is mostly incoherent, and its script careens from one-liner to one-liner without much substance in between.",0
2264,Shadow and Bone,shadow and bone,Shadow and Bone could use some intimacy! Its conflicts as currently written are way too big and too abstract; its characters are too generic and undefined.,0
2265,Shadow and Bone,shadow and bone,"The maddening thing is that when you actually understand what is happening in ""Shadow,"" there is some really good TV there.",0
2266,Shadow and Bone,shadow and bone,"Some may look at this as counting appearances instead of measuring performances, but all of these actors enliven the script with their portrayals; Young and Suman in particular make Shadow and Bone worth watching.",1
2267,Shadow and Bone,shadow and bone,"The show's political intrigue comes off as boilerplate, but the thrust of the source material's narrative remains largely unchanged.",0
2268,Shadow and Bone,shadow and bone,"Shadow And Bone is predictable. It checks all the overly familiar boxes when it comes to fantasy stories like these. But it still feels epic, and the interesting characters make up for the paint by the numbers plotting.",1
2269,Shadow and Bone,shadow and bone,"The new series, which remixes Leigh Bardugo's popular Grisha books, will hook fans and newcomers alike with immersive world-building and complex, gorgeously costumed characters.",1
2270,Shadow and Bone,shadow and bone,"It's Heisserer's attention to detail, along with performances perfectly attuned to the conflicts in this fantasy world, that makes Shadow And Bone such an immersive experience.",1
2271,Shadow and Bone,shadow and bone,"Shadow and Bone does a fantastic job at bringing the beloved Grishaverse to life. The world is stunning and vast, and we see so much of it, allowing us to be completely immersed in it.",1
2272,Shadow and Bone,shadow and bone,The first episode of Shadow And Bone gives every indication that it's going to be a successful fantasy franchise for Netflix.,1
2273,Shadow and Bone,shadow and bone,"That the casting is so intuitive and flawless is part of why the show will be a hit. Fans can fall in love with Li and Barnes and Renaux, but also the minor characters, who deserve at least as much attention.",1
2274,Shadow and Bone,shadow and bone,Shadow and Bone is merely the latest reasonably handsome streaming series whose aspirations beyond qualifying as a mild diversion turn out to be mostly smoke and mirrors.,0
2275,Shadow and Bone,shadow and bone,"[Shadow and Bone] transcends familiarity thanks to the commitment of a pitch-perfect cast, well-stylized fight sequences, and intentional character development that makes these relationships feel nuanced and history-laden.",1
2276,Shadow and Bone,shadow and bone,"A gripping epic fantasy series with immersive worldbuilding, lavish costume and production design, stunning visual effects, and an appealing ensemble cast.",1
2277,Shadow and Bone,shadow and bone,"It's all very handsomely made, though the early episodes have a kind of young-adult vibe that isn't down to the youth of Alina and her pals. Worth a look.",1
2278,Shadow and Bone,shadow and bone,"Unlike its predecessors on film, this Netflix adaptation sets about improving on the source material's tired, sexist clichés at every turn, creating a lead character worthy of her own adventure series.",1
2279,Shadow and Bone,shadow and bone,"There are shows that flow cohesively and others that feel like several scenes meshed together, and 'Shadow and Bone' has many lost in the mesh.",0
2280,Shadow and Bone,shadow and bone,"Shadow and Bone is proof that adapting someone else's work doesn't mean adapting all of their choices - it's possible to be bolder, more introspective, and in some cases corrective to the original story and come out looking better than ever.",1
2281,Shadow and Bone,shadow and bone,"While it's too early to signal whether Shadow and Bone will have the same impact on pop culture as Game of Thrones, it definitely has an opportunity to expand a wide-ranging universe.",1
2282,Shadow and Bone,shadow and bone,"While it lacks certain fantasy elements, Shadow and Bone more than makes up for it in expansive world-building and engaging characters",1
2283,Shadow and Bone,shadow and bone,"[Shadow and Bone] stands out on its own merit with its talented cast, ambitious storytelling, and breathtaking world.",1
2284,Shadow and Bone,shadow and bone,"Fantastic world-building and a huge VFX budget are great, but it's the charismatic cast that's the real treat here. Shadow & Bone deserves to be a breakout hit for Netflix.",1
2285,Shadow and Bone,shadow and bone,"The series is not well-crafted enough to jump nimbly from one story line to another without immediately losing track of why audiences should care about this other plotline... Still, Shadow and Bone does mostly manage to pull it all together in the end.",1
2286,Shadow and Bone,shadow and bone,"Even the weakest of these stories paints Shadow and Bone's world as rich with lore and history, aided in large part by uncharacteristically noteworthy costuming.",1
2287,Shadow and Bone,shadow and bone,"The characters feel like a chosen family who are just starting to come together, and I can't wait to see how those relationships continue in future seasons.",1
2288,Shadow and Bone,shadow and bone,"This is a lively ride across a rich fantasy world. It's great to see Netflix invest in exciting new young adult fantasy (which will entertain many older adults, too).",1
2289,Shadow and Bone,shadow and bone,"Will say this for Shadow And Bone: every damn penny of its massive Netflix budget is right up on the screen, though it's often difficult to appreciate the detail in the sets and costumes because the show is darker than that last battle in Game Of Thrones.",1
2290,Shadow and Bone,shadow and bone,"It's a beautifully made show, with the best visual touch beyond the effects being the costumes designed by Wendy Partridge, which lean heavily on Russian influences to make this world feel distinct and special from other fantasy tales.",1
2291,Shadow and Bone,shadow and bone,"Amid its grand settings, displays of fantastical abilities, the manifestation of myths and legends, and enough engaging (and occasionally messy) worldbuilding elements to inspire its own glossary, Shadow and Bone always remains grounded by its characters.",1
2292,Shadow and Bone,shadow and bone,"Alina is a young woman who captures your attention with her kindness, determination, and raw honesty. And you want her to succeed even when she stumbles along the way.",1
2293,Shadow and Bone,shadow and bone,"Kudos to the core casting as well, as Mei Li, Renaux and Barnes create and develop a worthy triangle for Alina as the Darkling and Mal tug at her heart.",1
2294,Shadow and Bone,shadow and bone,"Between the silly names and mythology, this is a thorough, detailed production, with crisp special effects and likeable lead performances from a diverse bunch.",1
2295,Shadow and Bone,shadow and bone,"You can watch the first season for the twisty world-building, Wendy Partridge's lovely costumes, several enjoyable performances and the comfort of its reliable YA plotting. Just don't expect to immediately understand everything.",1
2296,Shadow and Bone,shadow and bone,Shadow and Bone is good clean fun with a vengeance.,1
2297,Shadow and Bone,shadow and bone,As a series Shadow and Bone looks set to intrigue and satisfy fans - though it may be a little confusing for outsiders.,1
2298,Shadow and Bone,shadow and bone,Shadow and Bone balances familiar yet intriguing characters with expansive world building to create a compelling fantasy adventure.,1
2299,Shadow and Bone,shadow and bone,"Shadow and Bone is not a perfect adaptation of Bardugo's novels... Yet, as a whole, the series feels often feels downright magical, a thrilling adventure that always remains firmly anchored in the story of the complex heroine at its center.",1
2300,Shadow and Bone,shadow and bone,"The driving engine of the show is Alina, a challenge Li embraces... Li makes for a compelling center of gravity. Her Alina is smart and loyal, annoyed and rash, heartbroken and headstrong.",1
2301,Shadow and Bone,shadow and bone,"Shadow and Bone works well as an adaptation because it not only recounts the events of the first book in the first Grishaverse trilogy, it expands on them, integrating new stories into the fold.",1
2302,Shadow and Bone,shadow and bone,"There are quite a few plotlines to balance, which isn't unheard of for fantasy stories, but it does mean this one season has to run through quite a bit of character introduction in order to tie it all together.",1
2303,Shadow and Bone,shadow and bone,"A refreshing new world...complex, charismatic, and so much fun.",1
2304,Shadow and Bone,shadow and bone,"It's worth watching, especially for the lesser-known Kit Young, Amita Suman and Danielle Galligan, as well as bigger name Ben Barnes. Once the clunky exposition gets out of the way, you can start to enjoy discovering the world you're in.",1
2305,Shadow and Bone,shadow and bone,"You're often going to hear people say that the books are better than their on-screen adaptations, but sometimes there are exceptions.",1
2306,Shadow and Bone,shadow and bone,"Shadow and Bone is a masterful interweaving of Bardugo's stories, with captivating characters set amidst a beautifully realized fantasy world.",1
2307,Shadow and Bone,shadow and bone,"More exhausting than thrilling, Netflix's latest period fantasy adventure, ""Shadow and Bone,"" will have a tough time breaking out of the fan base already built by the books.",0
2308,Shadow and Bone,shadow and bone,Shadow and Bone is a triumph on multiple levels - one that near-perfectly marries its source material with the best tropes and tricks from the YA blockbusters and prestige fantasy television of the past decade.,1
2309,Shadow and Bone,shadow and bone,"'Shadow and Bone' is trying to show way too much in too little time, leaving its best intentions emotionally stunted and inert.",0
2310,Shadow and Bone,shadow and bone,"Dark and twisted, visually stunning, and a great introduction into the Grishaverse.",1
2311,Shadow and Bone,shadow and bone,"Some elements are overly familiar and others overly confusing, but Shadow And Bone will draw you into the Fold with its absorbing world-building and engaging lead duo.",1
2312,Shadow and Bone,shadow and bone,Shadow and Bone is Netflix's best fantasy show since The Witcher.,1
2313,Shadow and Bone,shadow and bone,The first season of SHADOW AND BONE will satisfy both fans of the Grishaverse novels and make converts of newcomers.,1
2314,Unbelievable,unbelievable,"Unbelievable is, without any doubt, one of the most culturally relevant tv shows.",1
2315,Unbelievable,unbelievable,Unbelievable's unique take on cop dramas and amazing performances makes it worth it.,1
2316,Unbelievable,unbelievable,Great performances almost always make fantastic TV shows. In this case we can confirm it. [Full review in Spanish].,1
2317,Unbelievable,unbelievable,A brilliantly structured cat and mouse story that's also about the growing trust and bond between the detectives in the war against the male status quo.,1
2318,Unbelievable,unbelievable,"You know the saying that the truth is always worse than anything we could imagine or come up with. Well, this Netflix limited series is an example of that.",1
2319,Unbelievable,unbelievable,"Unbelievable unfolds slowly and methodically and without melodrama. Its eight episodes take the time to show the cost of sexual assault on its victims, and its deliberateness heightens the ironic sting of the series' title.",1
2320,Unbelievable,unbelievable,"What sets Unbelievable apart from a show like Mindhunter is that it is, first and foremost, from the perspective of the victims and their female counterparts working against a predominantly male system of indifference.",1
2321,Unbelievable,unbelievable,"Unbelievable still manages to make this harrowing real-life story into a compelling fictionalized account, one that will make for a fulfilling binge-watch.",1
2322,Unbelievable,unbelievable,"It's an incredible story, one that creator Susannah Grant adapts well for the most part.",1
2323,Unbelievable,unbelievable,The series is yet another reminder that hard-to-watch and must-watch are descriptions that are no longer mutually exclusive.,1
2324,Unbelievable,unbelievable,"The storytelling is straightforward, shaped to the emotional curve of Marie's story, as she tries to get on with a life that seems to be contracting around her - Dever, impassively terrific, puts up a shield and acts behind it",1
2325,Unbelievable,unbelievable,"It's a powerful, impactful show that will stay with you for a long time. An unflinching look at justice, inequality, and the fantasy of a perfect victim.",1
2326,Unbelievable,unbelievable,"If you like procedural crime dramas, it's top-notch.",1
2327,Unbelievable,unbelievable,"It's bleak, but humane; enthralling, but not grossly manipulative. It is an extraordinary experience to watch and know that it's based on a true story. As such, it's unforgettable and easily one of the best crime dramas of the year.",1
2328,Unbelievable,unbelievable,"Dever, Wever, and Collette-as the three women centered in this investigation-turn in performances every bit as compelling and committed as this material demands.",1
2329,Unbelievable,unbelievable,Much of the power of the series comes from watching the stellar performances by Collette and Wever as two alpha females who spar with each other as they solve the crime.,1
2330,Unbelievable,unbelievable,"Somehow, miracle of miracles, a mainstream Hollywood production has finally gotten a Christian character right.",1
2331,Unbelievable,unbelievable,"In lesser hands Unbelievable might slowly unravel, but in the hands of writers Susannah Grant, Michael Chabon and Ayelet Waldman, and director Lisa Cholodenko, it gets more riveting by the second.",1
2332,Unbelievable,unbelievable,"As a true crime miniseries, Unbelievable does well in telling the womens' side of things, depicting their trauma, and how they are forced to relive the horrific events over and over.",1
2333,Unbelievable,unbelievable,One of Unbelievable's strongest elements is the relationship between these two women - enhanced by the actors' skill in creating a prickly relationship between two strong personalities.,1
2334,Unbelievable,unbelievable,"This story about the pursuit of a serial rapist in California could have been lurid or tacky, but instead it's commendably thoughtful and spends almost all its time on the victims and their struggle to be believed.",1
2335,Unbelievable,unbelievable,"On Unbelievable, we really see a difference between what happens to survivors who are believed and the ones who are written off from the start.",1
2336,Unbelievable,unbelievable,"Further, while the writing is definitely elevated by the quality of the cast, the script is lean and moves along at a snappy pace, striking a perfect balance between exhilarating tension and deep despair.",1
2337,Unbelievable,unbelievable,"Unbelievable is the best, most human, most complex police procedural I've seen in a long, long time.",1
2338,Unbelievable,unbelievable,Toni Collette and Merritt Wever are an instantly likable female empowered duo that I want more of.,1
2339,Unbelievable,unbelievable,Unbelievable is an engrossing and perfectly put together series.,1
2340,Unbelievable,unbelievable,"Amazing, enraging and utterly absorbing.",1
2341,Unbelievable,unbelievable,One of the most comprehensive and involving examinations of crime ever presented on either the big or small screen.,1
2342,Unbelievable,unbelievable,"Powerful, sympathetic drama shows a victim's side.",1
2343,Unbelievable,unbelievable,"[A]bout 10 hours after I had started watching, I found myself finishing episode eight, completely overwhelmed by the humanity, intelligence and warmth of this brilliant show.",1
2344,Unbelievable,unbelievable,"This is based on true events and it is excellent and insightful and important and also works as a straight-up taut, gripping thriller.",1
2345,Unbelievable,unbelievable,"This is biting, gripping, and not least moving.",1
2346,Unbelievable,unbelievable,"Unbelievable might be the first cop show to focus not on how ""impartial objectivity"" is the only way to handle an investigation, but how much that objectivity can actually f*ck it.",1
2347,Unbelievable,unbelievable,It makes great television.,1
2348,Unbelievable,unbelievable,That is precisely the narrative decision that the series creators have taken: what matters is the word. [Full Review in Spanish],1
2349,Unbelievable,unbelievable,"What takes it to the next level are the finely honed performances by the three lead actresses as well as a meticulous deconstruction of how the criminal justice system treats those brave enough to report sex crimes, and whom it chooses to believe.",1
2350,Unbelievable,unbelievable,Series such as... Unbelievable do something else too: They impose justice on a world that is anything but fair.,1
2351,Unbelievable,unbelievable,"Unbelievable is a riveting and, ultimately, vindicating watch in its own right, but it's also a useful counterpoint to how such series are typically made.",1
2352,Unbelievable,unbelievable,"While not a spotless transition from article to script, it's very much a ""show, don't tell"" portrayal of the real-life events and fallout, which lands in a must-watch spot that is thought-provoking without being preachy.",1
2353,Unbelievable,unbelievable,"Unbelievable isn't light viewing. But in defending reality against received wisdom and eschewing suspense in favor of insight, it makes a plea for revising simplistic rape narratives.",1
2354,Unbelievable,unbelievable,"This is a faithful adaptation that plainly lays out the victims' stories and lets the audience see for themselves how differently they were treated, down to every question.",1
2355,Unbelievable,unbelievable,Unbelievable does what very few shows centred around sexual assault have managed to do: It debunks the black and white narratives of the social and systemic politics of rape.,1
2356,Unbelievable,unbelievable,Unbelievable needs to be excruciating and infuriating but also watchable. And the platform where it airs might be the only place where it can accomplish that goal.,1
2357,Unbelievable,unbelievable,"It's equally a sad and enraging look, fictionalised in terms of character names but otherwise faithful to the source material.",1
2358,Unbelievable,unbelievable,Unbelievable is and will remain a Netflix series not to be missed.,1
2359,Unbelievable,unbelievable,"The obstacles to reporting rape and other crimes of sexual nature are still to this day, astronomical. But the women of Unbelievable make it feel like justice could be within our grasp.",1
2360,Unbelievable,unbelievable,"Unbelievable also features an exceptional array of talent, starting with writer-creator Susannah Grant... Her scripts are executed by three remarkable actresses.",1
2361,Unbelievable,unbelievable,"Anchored by three quiet but powerful performances, particularly Kaitlyn Dever's systematically overruled Marie who so often expresses herself in silence, Unbelievable centers the human toll of these blights on our national character.",1
2362,Unbelievable,unbelievable,Toni Collette and Merritt Wever make a formidable team of detectives.,1
2363,Unbelievable,unbelievable,"Unbelievable confronts harsh realities and is hard to watch at times, but it is essential viewing.",1
2364,Unbelievable,unbelievable,Unbelievable doesn't make for easy watching...but it's one of the most complex onscreen depictions of sexual assault in recent memory.,1
2365,Unbelievable,unbelievable,"Most of the best moments are simple, like Duvall's pensive reactions to new information: shock or grief or excitement silently written on Wever's face. The story tells itself.",1
2366,Unbelievable,unbelievable,"Difficult to watch, but absolutely necessary, the new Netflix miniseries handles an important subject with the empathy, patience, and respect that it deserves.",1
